Trade Date,Investments,Ticker,Transaction,Transaction Amount,Share Price,Total shares
06/03/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,231.00,10.33,22.362,
05/21/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,198.00,10.33,19.167,
05/21/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,198.00,10.33,19.168,
05/21/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,231.00,10.33,22.362,
05/08/2014,DFA One-Year Fixed Income,DFIHX,Ordinary Dividend Reinvestment Increase,3.64,10.32,0.353,
05/08/2014,DFA One-Year Fixed Income,DFIHX,Ordinary Dividend Reinvestment Increase,2.46,10.32,0.238,
05/08/2014,DFA One-Year Fixed Income,DFIHX,Ordinary Dividend Reinvestment Increase,2.95,10.32,0.286,
05/07/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,198.00,10.33,19.167,
05/07/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,198.00,10.33,19.168,
05/07/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,231.00,10.33,22.362,
04/22/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,198.00,10.32,19.186,
04/22/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,198.00,10.32,19.186,
04/22/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,231.00,10.32,22.384,
04/08/2014,DFA One-Year Fixed Income,DFIHX,Ordinary Dividend Reinvestment Increase,3.16,10.32,0.306,
04/08/2014,DFA One-Year Fixed Income,DFIHX,Ordinary Dividend Reinvestment Increase,2.11,10.32,0.205,
04/08/2014,DFA One-Year Fixed Income,DFIHX,Ordinary Dividend Reinvestment Increase,2.54,10.32,0.246,
04/02/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,198.00,10.32,19.186,
04/02/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,198.00,10.32,19.186,
04/02/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,231.00,10.32,22.384,
03/17/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,198.00,10.32,19.186,
03/17/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,198.00,10.32,19.186,
03/17/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,231.00,10.32,22.384,
03/10/2014,DFA One-Year Fixed Income,DFIHX,Ordinary Dividend Reinvestment Increase,4.30,10.32,0.417,
03/10/2014,DFA One-Year Fixed Income,DFIHX,Ordinary Dividend Reinvestment Increase,2.83,10.32,0.274,
03/10/2014,DFA One-Year Fixed Income,DFIHX,Ordinary Dividend Reinvestment Increase,3.40,10.32,0.330,
03/03/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,198.00,10.33,19.167,
03/03/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,198.00,10.33,19.168,
03/03/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,231.00,10.33,22.362,
02/18/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,198.00,10.33,19.168,
02/18/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,198.00,10.33,19.168,
02/18/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,231.00,10.33,22.362,
02/10/2014,DFA One-Year Fixed Income,DFIHX,Ordinary Dividend Reinvestment Increase,1.34,10.32,0.130,
02/10/2014,DFA One-Year Fixed Income,DFIHX,Ordinary Dividend Reinvestment Increase,0.87,10.32,0.084,
02/10/2014,DFA One-Year Fixed Income,DFIHX,Ordinary Dividend Reinvestment Increase,1.05,10.32,0.102,
02/04/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,759.00,10.32,73.546,
02/04/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,759.00,10.32,73.546,
02/04/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,885.50,10.32,85.804,
01/17/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,198.00,10.32,19.186,
01/17/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,198.00,10.32,19.186,
01/17/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,231.00,10.32,22.384,
01/03/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,187.00,10.31,18.137,
01/03/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,187.00,10.31,18.138,
01/03/2014,DFA One-Year Fixed Income,DFIHX,Exchange Purchase,218.17,10.31,21.161,
12/16/2014,DFA International Small Company,DFISX,Ordinary Dividend Reinvestment Increase,41.36,16.56,2.498,
12/16/2014,DFA International Small Company,DFISX,Ordinary Dividend Reinvestment Increase,24.29,16.56,1.467,
12/16/2014,DFA International Small Company,DFISX,Ordinary Dividend Reinvestment Increase,29.35,16.56,1.772,
12/16/2014,DFA International Small Company,DFISX,Long Term Capital Gain Reinvestment,81.74,16.56,4.936,
12/16/2014,DFA International Small Company,DFISX,Long Term Capital Gain Reinvestment,48.01,16.56,2.899,
12/16/2014,DFA International Small Company,DFISX,Long Term Capital Gain Reinvestment,58.00,16.56,3.502,
12/16/2014,DFA International Small Company,DFISX,Short Term Capital Gain Reinvestment,8.84,16.56,0.534,
12/16/2014,DFA International Small Company,DFISX,Short Term Capital Gain Reinvestment,5.19,16.56,0.313,
12/16/2014,DFA International Small Company,DFISX,Short Term Capital Gain Reinvestment,6.27,16.56,0.379,
12/04/2014,DFA International Small Company,DFISX,Exchange Purchase,444.64,18.05,24.634,
12/04/2014,DFA International Small Company,DFISX,Exchange Purchase,251.97,18.05,13.960,
12/04/2014,DFA International Small Company,DFISX,Exchange Purchase,303.39,18.05,16.808,
11/28/2014,DFA International Small Company,DFISX,Exchange Purchase,876.67,18.06,48.542,
11/28/2014,DFA International Small Company,DFISX,Exchange Purchase,509.03,18.06,28.186,
11/28/2014,DFA International Small Company,DFISX,Exchange Purchase,614.30,18.06,34.014,
10/22/2014,DFA International Small Company,DFISX,Exchange Purchase,1528.56,17.90,85.395,
10/22/2014,DFA International Small Company,DFISX,Exchange Purchase,912.85,17.90,50.997,
10/22/2014,DFA International Small Company,DFISX,Exchange Purchase,1104.59,17.90,61.709,
12/16/2014,DFA International Value,DFIVX,Ordinary Dividend Reinvestment Increase,22.53,17.26,1.305,
12/16/2014,DFA International Value,DFIVX,Ordinary Dividend Reinvestment Increase,13.10,17.26,0.759,
12/16/2014,DFA International Value,DFIVX,Ordinary Dividend Reinvestment Increase,15.81,17.26,0.916,
12/04/2014,DFA International Value,DFIVX,Exchange Purchase,444.64,18.43,24.126,
12/04/2014,DFA International Value,DFIVX,Exchange Purchase,251.97,18.43,13.672,
12/04/2014,DFA International Value,DFIVX,Exchange Purchase,303.39,18.43,16.462,
11/28/2014,DFA International Value,DFIVX,Exchange Purchase,876.67,18.48,47.439,
11/28/2014,DFA International Value,DFIVX,Exchange Purchase,509.03,18.48,27.545,
11/28/2014,DFA International Value,DFIVX,Exchange Purchase,614.30,18.48,33.241,
11/06/2014,DFA International Value,DFIVX,Exchange Purchase,1745.08,18.12,96.307,
11/06/2014,DFA International Value,DFIVX,Exchange Purchase,1021.44,18.12,56.371,
11/06/2014,DFA International Value,DFIVX,Exchange Purchase,1233.48,18.12,68.073,
12/15/2014,DFA Selectively Hedged Global Fixed,DFSHX,Ordinary Dividend Reinvestment Increase,126.87,9.67,13.120,
12/15/2014,DFA Selectively Hedged Global Fixed,DFSHX,Ordinary Dividend Reinvestment Increase,80.83,9.67,8.359,
12/15/2014,DFA Selectively Hedged Global Fixed,DFSHX,Ordinary Dividend Reinvestment Increase,97.30,9.67,10.062,
10/15/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Purchase,1193.02,10.11,118.004,
10/15/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Purchase,706.06,10.11,69.838,
10/15/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Purchase,856.36,10.11,84.704,
09/16/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Purchase,2091.85,10.11,206.909,
09/16/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Purchase,1325.20,10.11,131.078,
09/16/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Purchase,1589.25,10.11,157.196,
09/12/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Purchase,1032.89,10.08,102.469,
09/12/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Purchase,666.71,10.08,66.142,
09/12/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Purchase,800.40,10.08,79.405,
08/14/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Redemption,-1033.81,10.23,-101.057,
08/14/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Redemption,-671.95,10.23,-65.684,
08/14/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Redemption,-809.39,10.23,-79.119,
07/30/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Purchase,980.91,10.17,96.451,
07/30/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Purchase,691.73,10.17,68.017,
07/30/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Purchase,827.36,10.17,81.353,
07/03/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Purchase,993.96,10.22,97.256,
07/03/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Purchase,685.07,10.22,67.032,
07/03/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Purchase,820.97,10.22,80.329,
06/24/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Purchase,993.96,10.23,97.161,
06/24/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Purchase,685.07,10.23,66.967,
06/24/2014,DFA Selectively Hedged Global Fixed,DFSHX,Exchange Purchase,820.97,10.23,80.251,
11/20/2014,DFA US Small Cap,DFSTX,Exchange Redemption,-682.44,31.47,-21.686,
11/20/2014,DFA US Small Cap,DFSTX,Exchange Redemption,-407.55,31.47,-12.950,
11/20/2014,DFA US Small Cap,DFSTX,Exchange Redemption,-493.16,31.47,-15.671,
11/18/2014,DFA US Small Cap,DFSTX,Exchange Redemption,-681.58,31.43,-21.686,
11/18/2014,DFA US Small Cap,DFSTX,Exchange Redemption,-407.04,31.43,-12.951,
11/18/2014,DFA US Small Cap,DFSTX,Exchange Redemption,-492.54,31.43,-15.671,
10/22/2014,DFA US Small Cap,DFSTX,Exchange Purchase,1271.64,29.32,43.371,
10/22/2014,DFA US Small Cap,DFSTX,Exchange Purchase,759.42,29.32,25.901,
10/22/2014,DFA US Small Cap,DFSTX,Exchange Purchase,918.94,29.32,31.342,
12/15/2014,DFA Inflation-Protected Securities,DIPSX,Long Term Capital Gain Reinvestment,13.33,11.65,1.144,
12/15/2014,DFA Inflation-Protected Securities,DIPSX,Long Term Capital Gain Reinvestment,8.59,11.65,0.737,
12/15/2014,DFA Inflation-Protected Securities,DIPSX,Long Term Capital Gain Reinvestment,10.33,11.65,0.887,
10/15/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-1420.19,11.88,-119.545,
10/15/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-915.15,11.88,-77.033,
10/15/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-1100.47,11.88,-92.632,
09/16/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,2091.86,11.73,178.334,
09/16/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,1325.20,11.73,112.975,
09/16/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,1589.25,11.73,135.486,
09/12/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,1032.89,11.73,88.055,
09/12/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,666.71,11.73,56.838,
09/12/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,800.40,11.73,68.235,
09/09/2014,DFA Inflation-Protected Securities,DIPSX,Ordinary Dividend Reinvestment Increase,34.31,11.81,2.905,
09/09/2014,DFA Inflation-Protected Securities,DIPSX,Ordinary Dividend Reinvestment Increase,22.29,11.81,1.887,
09/09/2014,DFA Inflation-Protected Securities,DIPSX,Ordinary Dividend Reinvestment Increase,26.85,11.81,2.274,
08/14/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-1049.21,12.12,-86.569,
08/14/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-681.63,12.12,-56.240,
08/14/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-821.09,12.12,-67.746,
07/30/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,980.91,12.01,81.674,
07/30/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,691.73,12.01,57.596,
07/30/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,827.36,12.01,68.889,
07/03/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,993.96,11.93,83.316,
07/03/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,685.07,11.93,57.424,
07/03/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,820.97,11.93,68.816,
06/24/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,993.96,11.98,82.968,
06/24/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,685.07,11.98,57.184,
06/24/2014,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,820.97,11.98,68.528,
06/09/2014,DFA Inflation-Protected Securities,DIPSX,Ordinary Dividend Reinvestment Increase,22.46,11.86,1.894,
06/09/2014,DFA Inflation-Protected Securities,DIPSX,Ordinary Dividend Reinvestment Increase,13.24,11.86,1.116,
06/09/2014,DFA Inflation-Protected Securities,DIPSX,Ordinary Dividend Reinvestment Increase,16.10,11.86,1.358,
12/31/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,462.00,1.00,462.000,
12/31/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
12/31/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
12/19/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-462.00,1.00,-462.000,
12/19/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
12/19/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
12/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,462.00,1.00,462.000,
12/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
12/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
11/28/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-462.00,1.00,-462.000,
11/28/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
11/28/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
11/28/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,462.00,1.00,462.000,
11/28/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
11/28/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
11/17/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-462.00,1.00,-462.000,
11/17/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
11/17/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
11/14/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,462.00,1.00,462.000,
11/14/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
11/14/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
10/31/2014,Vanguard Prime Money Market,VMMXX,Daily Accrual Dividend Reinvestment Incr,0.05,1.00,0.050,
10/31/2014,Vanguard Prime Money Market,VMMXX,Daily Accrual Dividend Reinvestment Incr,0.03,1.00,0.030,
10/31/2014,Vanguard Prime Money Market,VMMXX,Daily Accrual Dividend Reinvestment Incr,0.04,1.00,0.040,
10/31/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-8665.67,1.00,-8665.672,
10/31/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-5097.23,1.00,-5097.227,
10/31/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-6159.29,1.00,-6159.292,
10/31/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,462.00,1.00,462.000,
10/31/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
10/31/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
10/22/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-6636.69,1.00,-6636.690,
10/22/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-3963.41,1.00,-3963.410,
10/22/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-4795.90,1.00,-4795.900,
10/21/2014,Vanguard Prime Money Market,VMMXX,Exchange Purchase,2549.34,1.00,2549.340,
10/21/2014,Vanguard Prime Money Market,VMMXX,Exchange Purchase,1539.67,1.00,1539.670,
10/21/2014,Vanguard Prime Money Market,VMMXX,Exchange Purchase,1863.49,1.00,1863.490,
10/20/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-3129.44,1.00,-3129.444,
10/20/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-1864.52,1.00,-1864.522,
10/20/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-2256.03,1.00,-2256.034,
10/15/2014,Vanguard Prime Money Market,VMMXX,Exchange Purchase,6538.14,1.00,6538.140,
10/15/2014,Vanguard Prime Money Market,VMMXX,Exchange Purchase,4006.13,1.00,4006.130,
10/15/2014,Vanguard Prime Money Market,VMMXX,Exchange Purchase,4841.54,1.00,4841.540,
10/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,462.00,1.00,462.000,
10/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
10/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
10/15/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-1193.02,1.00,-1193.024,
10/15/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-706.06,1.00,-706.061,
10/15/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-856.36,1.00,-856.364,
10/14/2014,Vanguard Prime Money Market,VMMXX,Exchange Purchase,2803.04,1.00,2803.040,
10/14/2014,Vanguard Prime Money Market,VMMXX,Exchange Purchase,1599.46,1.00,1599.460,
10/14/2014,Vanguard Prime Money Market,VMMXX,Exchange Purchase,1947.49,1.00,1947.490,
10/13/2014,Vanguard Prime Money Market,VMMXX,Exchange Purchase,6810.26,1.00,6810.260,
10/13/2014,Vanguard Prime Money Market,VMMXX,Exchange Purchase,4089.93,1.00,4089.930,
10/13/2014,Vanguard Prime Money Market,VMMXX,Exchange Purchase,4953.03,1.00,4953.030,
10/02/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-462.00,1.00,-462.000,
10/02/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
10/02/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
09/30/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,462.00,1.00,462.000,
09/30/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
09/30/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
09/15/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-462.00,1.00,-462.000,
09/15/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
09/15/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
09/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,462.00,1.00,462.000,
09/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
09/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
09/03/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-462.00,1.00,-462.000,
09/03/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
09/03/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
08/29/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,462.00,1.00,462.000,
08/29/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
08/29/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
08/19/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-462.00,1.00,-462.000,
08/19/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
08/19/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
08/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,462.00,1.00,462.000,
08/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
08/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
07/31/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-822.00,1.00,-822.000,
07/31/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-822.00,1.00,-822.000,
07/31/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-959.00,1.00,-959.000,
07/31/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,822.00,1.00,822.000,
07/31/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,822.00,1.00,822.000,
07/31/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,959.00,1.00,959.000,
07/17/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
07/17/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
07/17/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
07/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
07/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
07/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
07/03/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
07/03/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
07/03/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
06/30/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
06/30/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
06/30/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
06/16/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
06/16/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
06/16/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
06/13/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
06/13/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
06/13/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
06/03/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
06/03/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
06/03/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
05/30/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
05/30/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
05/30/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
05/21/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
05/21/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
05/21/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
05/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
05/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
05/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
05/07/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
05/07/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
05/07/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
04/30/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
04/30/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
04/30/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
04/22/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
04/22/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
04/22/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
04/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
04/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
04/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
04/02/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
04/02/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
04/02/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
03/31/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
03/31/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
03/31/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
03/17/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
03/17/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
03/17/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
03/14/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
03/14/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
03/14/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
03/03/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
03/03/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
03/03/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
02/28/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
