Trade Date,Investments,Ticker,Transaction,Transaction Amount,Share Price,Total shares
12/21/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Short Term Capital Gain Reinvestment,1.27,10.59,0.120,
12/21/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Short Term Capital Gain Reinvestment,1.86,10.59,0.176,
12/14/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,472.52,10.57,44.704,
12/14/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,212.13,10.57,20.069,
12/14/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,315.35,10.57,29.834,
12/13/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,472.52,10.63,44.452,
12/13/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,212.13,10.63,19.956,
12/13/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,315.35,10.63,29.666,
12/12/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,472.52,10.62,44.493,
12/12/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,212.13,10.62,19.975,
12/12/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,315.35,10.62,29.694,
12/09/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,472.52,10.62,44.493,
12/09/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,212.13,10.62,19.975,
12/09/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,315.35,10.62,29.694,
12/08/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,472.52,10.66,44.327,
12/08/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,212.13,10.66,19.900,
12/08/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,315.35,10.66,29.583,
11/30/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,12.10,10.65,1.136,
11/30/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,5.57,10.65,0.523,
11/30/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,8.17,10.65,0.767,
11/14/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,470.37,10.72,43.878,
11/14/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,214.63,10.72,20.021,
11/14/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,315.00,10.72,29.384,
11/10/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,470.37,10.78,43.634,
11/10/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,214.63,10.78,19.910,
11/10/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,315.00,10.78,29.221,
11/09/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,940.74,10.82,86.945,
11/09/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,429.26,10.82,39.673,
11/09/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,630.00,10.82,58.225,
11/08/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,452.11,10.93,41.364,
11/08/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,239.99,10.93,21.957,
11/08/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,307.90,10.93,28.170,
10/31/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,7.26,10.96,0.662,
10/31/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,3.30,10.96,0.301,
10/31/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,4.91,10.96,0.448,
10/27/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,234.91,10.95,21.453,
10/27/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,107.58,10.95,9.825,
10/27/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,157.51,10.95,14.384,
10/26/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,234.91,10.98,21.394,
10/26/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,107.58,10.98,9.798,
10/26/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,157.51,10.98,14.345,
10/24/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,226.08,11.00,20.553,
10/24/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,119.83,11.00,10.894,
10/24/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,154.09,11.00,14.008,
10/20/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,226.08,11.01,20.534,
10/20/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,119.82,11.01,10.883,
10/20/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,154.10,11.01,13.996,
10/14/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,291.66,10.97,26.587,
10/14/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,41.67,10.97,3.799,
10/14/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,166.67,10.97,15.193,
10/11/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,235.05,10.98,21.407,
10/11/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,107.34,10.98,9.776,
10/11/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,157.61,10.98,14.354,
10/05/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,226.06,11.02,20.514,
10/05/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,120.00,11.02,10.889,
10/05/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,153.94,11.02,13.969,
09/30/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,4.46,11.07,0.403,
09/30/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,2.09,11.07,0.189,
09/30/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,3.06,11.07,0.276,
09/26/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,104.56,11.08,9.437,
09/26/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,65.75,11.08,5.934,
09/26/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,79.69,11.08,7.192,
09/23/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,104.56,11.06,9.454,
09/23/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,65.75,11.06,5.945,
09/23/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,79.69,11.06,7.205,
09/22/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,209.11,11.06,18.907,
09/22/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,131.50,11.06,11.890,
09/22/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,159.39,11.06,14.411,
09/21/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,209.11,11.04,18.941,
09/21/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,131.50,11.04,11.911,
09/21/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,159.39,11.04,14.438,
09/12/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,236.09,11.03,21.404,
09/12/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,105.93,11.03,9.604,
09/12/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,157.98,11.03,14.323,
09/08/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,209.11,11.08,18.873,
09/08/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,131.50,11.08,11.868,
09/08/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,159.39,11.08,14.385,
08/31/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,1.92,11.10,0.173,
08/31/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,0.77,11.10,0.069,
08/31/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,1.26,11.10,0.114,
08/26/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,475.23,11.07,42.929,
08/26/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,208.40,11.07,18.826,
08/26/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,316.37,11.07,28.579,
08/16/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,209.11,11.09,18.856,
08/16/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,131.50,11.09,11.857,
08/16/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,159.39,11.09,14.372,
08/15/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,291.66,11.09,26.299,
08/15/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,41.67,11.09,3.757,
08/15/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,166.67,11.09,15.029,
08/11/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,482.28,11.09,43.488,
08/11/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,200.60,11.09,18.088,
08/11/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,317.12,11.09,28.595,
08/08/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,484.88,11.08,43.762,
08/08/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,197.65,11.08,17.838,
08/08/2016,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,317.47,11.08,28.652,
12/30/2016,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.11,1.00,0.110,
12/30/2016,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.01,1.00,0.010,
12/30/2016,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.03,1.00,0.030,
12/30/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,1055.76,1.00,1055.760,
12/30/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,70.39,1.00,70.390,
12/30/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,281.54,1.00,281.540,
12/21/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-375.00,1.00,-375.000,
12/21/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-25.00,1.00,-25.000,
12/21/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-100.00,1.00,-100.000,
12/15/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-375.00,1.00,-375.000,
12/15/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-25.00,1.00,-25.000,
12/15/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-100.00,1.00,-100.000,
12/15/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,1055.76,1.00,1055.760,
12/15/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,70.39,1.00,70.390,
12/15/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,281.54,1.00,281.540,
12/06/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-492.71,1.00,-492.710,
12/06/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-70.39,1.00,-70.390,
12/06/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-281.55,1.00,-281.550,
11/30/2016,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.02,1.00,0.020,
11/30/2016,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.01,1.00,0.010,
11/30/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,492.69,1.00,492.690,
11/30/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,70.39,1.00,70.390,
11/30/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,281.54,1.00,281.540,
11/21/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-492.69,1.00,-492.690,
11/21/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-70.39,1.00,-70.390,
11/21/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-281.54,1.00,-281.540,
11/15/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,492.69,1.00,492.690,
11/15/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,70.39,1.00,70.390,
11/15/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,281.54,1.00,281.540,
11/01/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-492.70,1.00,-492.700,
11/01/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-70.39,1.00,-70.390,
11/01/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-281.55,1.00,-281.550,
10/31/2016,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.01,1.00,0.010,
10/31/2016,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.01,1.00,0.010,
10/31/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,492.69,1.00,492.690,
10/31/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,70.39,1.00,70.390,
10/31/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,281.54,1.00,281.540,
10/18/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-201.03,1.00,-201.030,
10/18/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-28.72,1.00,-28.720,
10/18/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-114.87,1.00,-114.870,
10/14/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-291.66,1.00,-291.660,
10/14/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-41.67,1.00,-41.670,
10/14/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-166.67,1.00,-166.670,
10/14/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,492.69,1.00,492.690,
10/14/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,70.39,1.00,70.390,
10/14/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,281.54,1.00,281.540,
10/03/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-492.71,1.00,-492.710,
10/03/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-70.39,1.00,-70.390,
10/03/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-281.55,1.00,-281.550,
09/30/2016,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.02,1.00,0.020,
09/30/2016,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.01,1.00,0.010,
09/30/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,492.69,1.00,492.690,
09/30/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,70.39,1.00,70.390,
09/30/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,281.54,1.00,281.540,
09/20/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-492.69,1.00,-492.690,
09/20/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-70.39,1.00,-70.390,
09/20/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-281.54,1.00,-281.540,
09/15/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,492.69,1.00,492.690,
09/15/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,70.39,1.00,70.390,
09/15/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,281.54,1.00,281.540,
09/01/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-492.71,1.00,-492.710,
09/01/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-70.39,1.00,-70.390,
09/01/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-281.55,1.00,-281.550,
08/31/2016,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.02,1.00,0.020,
08/31/2016,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.01,1.00,0.010,
08/31/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,492.69,1.00,492.690,
08/31/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,70.39,1.00,70.390,
08/31/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,281.54,1.00,281.540,
08/16/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-201.03,1.00,-201.030,
08/16/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-28.72,1.00,-28.720,
08/16/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-114.87,1.00,-114.870,
08/15/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-291.66,1.00,-291.660,
08/15/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-41.67,1.00,-41.670,
08/15/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-166.67,1.00,-166.670,
08/15/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,492.69,1.00,492.690,
08/15/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,70.39,1.00,70.390,
08/15/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,281.54,1.00,281.540,
08/01/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-1970.75,1.00,-1970.750,
08/01/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-281.54,1.00,-281.540,
08/01/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-1126.14,1.00,-1126.140,
07/29/2016,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.01,1.00,0.010,
07/29/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,1970.74,1.00,1970.740,
07/29/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,281.54,1.00,281.540,
07/29/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,1126.14,1.00,1126.140,
07/18/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-492.69,1.00,-492.690,
07/18/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-70.39,1.00,-70.390,
07/18/2016,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-281.54,1.00,-281.540,
07/15/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,492.69,1.00,492.690,
07/15/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,70.39,1.00,70.390,
07/15/2016,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,281.54,1.00,281.540,
